zone_id,period_start,period_end,supplied_kl,billed_kl,connections,pipe_age_years,pressure_m
SAH2-005,2026-08-01,2026-08-31,7716.4,2700.7,770,25,16.3
SAH2-006,2026-08-01,2026-08-31,24415.6,13201.8,1966,27,8.2
SAH2-007,2026-08-01,2026-08-31,11668.9,4084.1,857,34,24.1
VID-001,2026-08-01,2026-08-31,19706.4,6932.1,1427,44,11.1
VID-002,2026-08-01,2026-08-31,21275.6,12445.8,2238,24,8.8
VID-003,2026-08-01,2026-08-31,6778.8,2372.6,665,17,13.9
VID-004,2026-08-01,2026-08-31,26327.2,13312.2,2355,43,13.4
VID-005,2026-08-01,2026-08-31,9849.7,3447.4,787,28,15.2
VID-006,2026-08-01,2026-08-31,29072.5,14813.0,2167,23,15.8
VID-007,2026-08-01,2026-08-31,36193.3,22012.5,2559,23,17.0
HAN-001,2026-08-01,2026-08-31,24247.0,12754.7,2251,13,14.3
HAN-002,2026-08-01,2026-08-31,26071.2,9585.7,1839,42,25.0
HAN-003,2026-08-01,2026-08-31,23216.1,11265.1,2063,21,24.1
HAN-004,2026-08-01,2026-08-31,9961.3,5026.9,1021,37,20.1
HAN-005,2026-08-01,2026-08-31,16659.8,8484.7,1665,10,25.3
HAN-006,2026-08-01,2026-08-31,17700.9,6243.2,1336,44,14.0
HAN-007,2026-08-01,2026-08-31,21349.8,13132.8,2240,15,14.3
THA3-001,2026-08-01,2026-08-31,23732.2,12284.3,2474,33,10.2
THA3-002,2026-08-01,2026-08-31,17078.0,8004.2,1412,18,13.2
THA3-003,2026-08-01,2026-08-31,27918.2,12749.1,2261,38,15.9
THA3-004,2026-08-01,2026-08-31,15741.4,6747.1,1375,39,9.4
THA3-005,2026-08-01,2026-08-31,22390.3,12355.5,2167,18,16.7
THA3-006,2026-08-01,2026-08-31,31294.3,20751.7,2221,7,11.8
THA3-007,2026-08-01,2026-08-31,20129.6,7756.1,1430,35,20.2
HAS2-001,2026-08-01,2026-08-31,6222.0,2177.7,622,12,9.9
HAS2-002,2026-08-01,2026-08-31,27742.9,15146.7,2376,29,17.3
HAS2-003,2026-08-01,2026-08-31,14515.4,5080.4,1100,26,24.3
HAS2-004,2026-08-01,2026-08-31,8228.8,2880.1,805,28,15.4
HAS2-005,2026-08-01,2026-08-31,24752.6,12976.6,2077,22,22.6
HAS2-006,2026-08-01,2026-08-31,34430.9,14088.6,2488,44,21.5
HAS2-007,2026-08-01,2026-08-31,9096.5,3183.8,712,13,15.5
KIS-001,2026-08-01,2026-08-31,27305.2,12311.5,2114,19,22.7
KIS-002,2026-08-01,2026-08-31,13812.9,4834.5,1150,33,22.5
KIS-003,2026-08-01,2026-08-31,22969.0,10821.3,1804,15,22.7
KIS-004,2026-08-01,2026-08-31,27054.9,12785.3,1883,36,17.5
KIS-005,2026-08-01,2026-08-31,16732.7,9260.9,1554,6,13.2
KIS-006,2026-08-01,2026-08-31,23797.9,11694.2,2214,35,19.9
KIS-007,2026-08-01,2026-08-31,17251.3,8894.2,1777,45,21.7
RUD-001,2026-08-01,2026-08-31,26345.0,12631.8,1788,27,16.7
RUD-002,2026-08-01,2026-08-31,35194.3,14791.3,2364,22,9.5
RUD-003,2026-08-01,2026-08-31,10974.7,3841.1,1065,37,22.5
RUD-004,2026-08-01,2026-08-31,30819.4,13053.3,2583,42,24.2
RUD-005,2026-08-01,2026-08-31,24280.4,11649.9,2204,24,20.3
RUD-006,2026-08-01,2026-08-31,22135.1,11955.9,2257,41,12.6
RUD-007,2026-08-01,2026-08-31,29215.5,13645.2,2403,23,22.5
NAL-001,2026-08-01,2026-08-31,12867.3,4976.6,1333,26,22.4
NAL-002,2026-08-01,2026-08-31,26755.9,14209.5,2028,40,11.3
NAL-003,2026-08-01,2026-08-31,11763.8,4117.3,1082,29,20.5
NAL-004,2026-08-01,2026-08-31,15424.8,8295.8,1043,21,14.5
NAL-005,2026-08-01,2026-08-31,17236.8,6671.9,1190,18,25.3
NAL-006,2026-08-01,2026-08-31,35276.8,20314.4,2582,22,18.8
NAL-007,2026-08-01,2026-08-31,28587.4,17231.8,2431,34,9.0
HAZ-001,2026-08-01,2026-08-31,23500.4,9598.0,2337,42,16.3
HAZ-002,2026-08-01,2026-08-31,13812.4,7576.7,1331,9,12.7
HAZ-003,2026-08-01,2026-08-31,26259.8,12868.5,2162,23,9.7
HAZ-004,2026-08-01,2026-08-31,25864.4,13295.3,2549,26,22.3
HAZ-005,2026-08-01,2026-08-31,30242.2,15309.6,2304,34,21.1
HAZ-006,2026-08-01,2026-08-31,8170.6,2859.7,615,36,12.4
HAZ-007,2026-08-01,2026-08-31,27268.4,12919.4,2589,33,25.1
MED-001,2026-08-01,2026-08-31,27259.5,11619.0,2458,41,23.1
MED-002,2026-08-01,2026-08-31,32493.2,20990.0,2557,16,10.6
MED-003,2026-08-01,2026-08-31,16871.9,6343.0,1574,43,17.3
MED-004,2026-08-01,2026-08-31,10255.5,3589.4,904,36,11.3
MED-005,2026-08-01,2026-08-31,27218.8,12117.4,2297,34,22.4
MED-006,2026-08-01,2026-08-31,25763.6,13028.9,2156,41,13.8
MED-007,2026-08-01,2026-08-31,12658.8,4430.6,864,41,15.5
BAL2-001,2026-08-01,2026-08-31,27543.4,15063.3,2045,23,10.8
BAL2-002,2026-08-01,2026-08-31,12353.2,4571.6,970,10,17.5
BAL2-003,2026-08-01,2026-08-31,21761.9,11280.9,1461,31,8.1
BAL2-004,2026-08-01,2026-08-31,23880.1,10869.6,1798,42,21.6
BAL2-005,2026-08-01,2026-08-31,23139.4,13934.7,2371,16,8.6
BAL2-006,2026-08-01,2026-08-31,24716.2,14641.3,2179,19,15.7
BAL2-007,2026-08-01,2026-08-31,14313.0,6919.7,1436,16,9.9
FYZ-001,2026-08-01,2026-08-31,20956.9,8906.4,1442,25,17.5
FYZ-002,2026-08-01,2026-08-31,21875.9,12475.4,1768,7,12.3
FYZ-003,2026-08-01,2026-08-31,16041.3,5701.2,1533,40,25.3
FYZ-004,2026-08-01,2026-08-31,9345.9,3271.1,674,44,10.5
FYZ-005,2026-08-01,2026-08-31,27476.9,15571.2,1981,6,17.4
FYZ-006,2026-08-01,2026-08-31,30277.8,16383.5,2371,29,10.5
FYZ-007,2026-08-01,2026-08-31,32286.4,18935.8,2581,24,8.0
DIN3-001,2026-08-01,2026-08-31,7610.4,2663.6,657,39,8.5
DIN3-002,2026-08-01,2026-08-31,17174.6,7109.6,1328,18,20.9
POR-001,2026-08-01,2026-08-31,25797.2,10479.9,2169,34,22.2
POR-002,2026-08-01,2026-08-31,22584.7,11304.5,2223,28,14.2
POR-003,2026-08-01,2026-08-31,18943.7,6966.4,1985,43,20.9
POR-004,2026-08-01,2026-08-31,28239.9,14768.9,2194,34,8.0
POR-005,2026-08-01,2026-08-31,14902.7,6756.2,1295,20,16.7
POR-006,2026-08-01,2026-08-31,33086.2,15578.5,2544,29,20.0
POR-007,2026-08-01,2026-08-31,19347.4,10030.9,1905,18,21.0
BAN-001,2026-08-01,2026-08-31,34528.4,16763.4,2505,38,18.4
BAN-002,2026-08-01,2026-08-31,30462.2,16618.3,2508,36,16.4
BAN-003,2026-08-01,2026-08-31,23982.8,12805.0,2118,37,14.5
BAN-004,2026-08-01,2026-08-31,18917.6,7181.0,1979,43,21.3
BAN-005,2026-08-01,2026-08-31,26680.0,11951.4,2502,29,25.6
BAN-006,2026-08-01,2026-08-31,8073.8,2825.8,828,32,9.5
BAN-007,2026-08-01,2026-08-31,24400.9,11527.5,2069,14,25.7
HIN-001,2026-08-01,2026-08-31,24300.4,11412.7,2017,44,11.2
HIN-002,2026-08-01,2026-08-31,21132.8,8158.3,1844,44,22.2
HIN-003,2026-08-01,2026-08-31,9117.3,3191.1,793,40,17.3
HIN-004,2026-08-01,2026-08-31,9703.0,3396.0,702,45,14.2
HIN-005,2026-08-01,2026-08-31,10452.9,3894.8,1035,19,16.8
HIN-006,2026-08-01,2026-08-31,34872.8,16829.1,2482,38,17.7
HIN-007,2026-08-01,2026-08-31,29451.4,19140.2,2387,14,20.0
BEA-001,2026-08-01,2026-08-31,23482.0,14532.4,2233,15,12.3
BEA-002,2026-08-01,2026-08-31,16001.3,6394.9,1214,22,13.2
BEA-003,2026-08-01,2026-08-31,23182.6,10484.2,2179,36,17.2
BEA-004,2026-08-01,2026-08-31,9870.0,3454.5,743,15,25.4
BEA-005,2026-08-01,2026-08-31,23573.6,11123.7,2447,39,15.4
BEA-006,2026-08-01,2026-08-31,16174.5,8300.3,1284,11,9.4
BEA-007,2026-08-01,2026-08-31,20254.5,10596.1,1923,8,13.0
ANA3-001,2026-08-01,2026-08-31,31148.9,15077.1,2514,28,10.1
ANA3-002,2026-08-01,2026-08-31,17038.4,6328.4,1722,35,25.8
ANA3-003,2026-08-01,2026-08-31,15492.1,7517.9,1227,10,21.4
ANA3-004,2026-08-01,2026-08-31,28529.7,15080.7,2250,14,15.1
ANA3-005,2026-08-01,2026-08-31,28080.2,12727.9,2275,42,15.5
ANA3-006,2026-08-01,2026-08-31,19090.8,9586.5,1348,18,13.9
ANA3-007,2026-08-01,2026-08-31,29013.8,13107.8,2228,31,21.6
SER-001,2026-08-01,2026-08-31,37251.3,17629.1,2518,26,19.3
SER-002,2026-08-01,2026-08-31,18045.0,9144.2,1320,17,9.8
SER-003,2026-08-01,2026-08-31,15463.6,8685.6,1472,6,11.4
SER-004,2026-08-01,2026-08-31,31029.6,15848.2,2351,12,24.0
SER-005,2026-08-01,2026-08-31,24760.5,11068.4,2089,37,22.6
SER-006,2026-08-01,2026-08-31,12868.4,4503.9,959,43,9.3
SER-007,2026-08-01,2026-08-31,12704.9,4906.3,1228,37,14.2
RAI4-001,2026-08-01,2026-08-31,12982.9,5333.2,1113,17,13.0
RAI4-002,2026-08-01,2026-08-31,15211.9,5324.2,1301,45,19.5
RAI4-003,2026-08-01,2026-08-31,9082.1,3178.7,777,45,8.4
RAI4-004,2026-08-01,2026-08-31,20966.5,10316.6,1815,18,17.9
RAI4-005,2026-08-01,2026-08-31,14316.7,6636.4,1173,19,10.0
RAI4-006,2026-08-01,2026-08-31,11544.3,4040.5,1211,37,25.1
RAI4-007,2026-08-01,2026-08-31,18064.6,7174.0,1209,15,22.4
SHA3-001,2026-08-01,2026-08-31,22665.0,13013.9,2055,12,25.0
SHA3-002,2026-08-01,2026-08-31,19520.5,8960.6,1614,32,21.6
SHA3-003,2026-08-01,2026-08-31,25353.5,11893.2,2000,32,19.9
SHA3-004,2026-08-01,2026-08-31,18376.0,9074.6,1858,27,18.8
SHA3-005,2026-08-01,2026-08-31,27981.8,13048.9,2145,44,16.7
SHA3-006,2026-08-01,2026-08-31,18368.0,8912.2,1423,40,20.4
SHA3-007,2026-08-01,2026-08-31,30494.2,17319.4,2424,24,16.8
BHU3-001,2026-08-01,2026-08-31,9905.4,3466.9,710,42,11.8
BHU3-002,2026-08-01,2026-08-31,15078.1,5301.2,1104,28,11.2
BHU3-003,2026-08-01,2026-08-31,21533.1,7833.5,1490,38,19.8
BHU3-004,2026-08-01,2026-08-31,9173.8,3210.8,752,45,25.8
BHU3-005,2026-08-01,2026-08-31,10248.2,3586.9,944,45,14.4
BHU3-006,2026-08-01,2026-08-31,32172.2,17672.5,2246,23,15.8
BHU3-007,2026-08-01,2026-08-31,23126.8,8354.3,1651,44,19.1
BAR4-001,2026-08-01,2026-08-31,12714.5,4450.1,956,44,23.7
BAR4-002,2026-08-01,2026-08-31,13382.0,6006.4,1408,34,12.6
BAR4-003,2026-08-01,2026-08-31,15053.4,5310.9,1147,40,11.0
HAJ-001,2026-08-01,2026-08-31,17630.6,6170.7,1572,40,19.4
HAJ-002,2026-08-01,2026-08-31,15308.8,5358.1,1297,29,24.2
HAJ-003,2026-08-01,2026-08-31,23782.9,11552.2,1690,18,21.5
HAJ-004,2026-08-01,2026-08-31,24745.3,12151.6,2365,35,17.1
HAJ-005,2026-08-01,2026-08-31,19384.6,7087.2,1364,26,23.7
HAJ-006,2026-08-01,2026-08-31,18898.3,12083.3,1958,10,10.3
HAJ-007,2026-08-01,2026-08-31,27870.4,15338.1,1875,18,21.9
SAS-001,2026-08-01,2026-08-31,17417.0,9623.9,1372,6,11.4
SAS-002,2026-08-01,2026-08-31,16560.2,9144.2,1685,13,13.0
SAS-003,2026-08-01,2026-08-31,17197.9,6019.3,1475,30,22.7
SAS-004,2026-08-01,2026-08-31,22310.5,9898.9,1545,19,24.8
SAS-005,2026-08-01,2026-08-31,24611.7,11435.2,2185,24,25.0
SAS-006,2026-08-01,2026-08-31,22856.4,10983.9,1756,27,20.4
SAS-007,2026-08-01,2026-08-31,17320.1,8374.2,1513,10,25.5
BHI6-001,2026-08-01,2026-08-31,23304.7,12416.4,2188,17,22.8
BHI6-002,2026-08-01,2026-08-31,28283.5,14968.6,2466,16,20.3
BHI6-003,2026-08-01,2026-08-31,21849.6,11867.9,1723,7,24.7
BHI6-004,2026-08-01,2026-08-31,20796.9,10982.4,1812,14,19.8
BHI6-005,2026-08-01,2026-08-31,12285.2,4431.4,1152,13,25.2
BHI6-006,2026-08-01,2026-08-31,36036.4,18306.2,2482,29,13.8
BHI6-007,2026-08-01,2026-08-31,14969.5,5239.3,1186,32,25.9
BEE-001,2026-08-01,2026-08-31,22904.9,10868.7,1690,13,17.1
BEE-002,2026-08-01,2026-08-31,14847.7,5873.0,1124,24,16.7
BEE-003,2026-08-01,2026-08-31,22789.9,8419.1,1794,39,20.1
BEE-004,2026-08-01,2026-08-31,15136.9,7071.0,1464,38,8.0
BEE-005,2026-08-01,2026-08-31,18716.3,8706.8,1444,23,16.2
BEE-006,2026-08-01,2026-08-31,18737.2,7775.6,1264,32,8.3
BEE-007,2026-08-01,2026-08-31,23901.8,10373.4,1720,34,24.9
KRI-001,2026-08-01,2026-08-31,32756.6,14700.7,2204,44,17.3
KRI-002,2026-08-01,2026-08-31,19986.7,10130.8,1900,40,14.5
KRI-003,2026-08-01,2026-08-31,10381.7,3633.6,1014,35,12.1
KRI-004,2026-08-01,2026-08-31,24923.0,11413.2,2014,37,12.8
KRI-005,2026-08-01,2026-08-31,21618.5,13866.7,2055,7,13.0
KRI-006,2026-08-01,2026-08-31,37811.9,19118.5,2574,38,22.6
KRI-007,2026-08-01,2026-08-31,23497.1,12559.5,1877,13,24.6
CHI2-001,2026-08-01,2026-08-31,23263.7,12765.0,1989,14,15.8
CHI2-002,2026-08-01,2026-08-31,7706.6,2697.3,693,22,15.7
CHI2-003,2026-08-01,2026-08-31,18363.4,7312.9,1677,31,19.5
CHI2-004,2026-08-01,2026-08-31,13748.1,5320.9,1273,31,15.8
CHI2-005,2026-08-01,2026-08-31,32092.0,20650.4,2553,10,24.5
CHI2-006,2026-08-01,2026-08-31,27988.9,14017.5,1949,16,24.1
CHI2-007,2026-08-01,2026-08-31,8978.0,3142.3,829,25,16.1
DIB-001,2026-08-01,2026-08-31,18088.7,9996.4,1651,9,16.2
DIB-002,2026-08-01,2026-08-31,24091.9,13162.9,1809,13,23.1
DIB-003,2026-08-01,2026-08-31,18577.5,8842.2,1641,41,14.8
DIB-004,2026-08-01,2026-08-31,23294.5,12300.9,2415,21,17.4
DIB-005,2026-08-01,2026-08-31,15573.5,7639.6,1324,26,14.2
DIB-006,2026-08-01,2026-08-31,36927.8,20447.1,2599,22,13.2
DIB-007,2026-08-01,2026-08-31,12482.0,6015.8,899,30,16.9
ABO-001,2026-08-01,2026-08-31,14761.9,5166.7,1141,44,18.6
ABO-002,2026-08-01,2026-08-31,10878.0,3807.3,747,19,8.2
ABO-003,2026-08-01,2026-08-31,16704.1,7067.6,1637,13,22.2
ABO-004,2026-08-01,2026-08-31,19270.6,7963.3,1433,28,21.6
ABO-005,2026-08-01,2026-08-31,22698.2,11177.3,1549,12,16.8
ABO-006,2026-08-01,2026-08-31,12249.8,5034.6,1192,44,10.2
ABO-007,2026-08-01,2026-08-31,25455.4,13810.9,1897,28,12.9
TIR5-001,2026-08-01,2026-08-31,16806.2,9205.0,1510,7,17.3
TIR5-002,2026-08-01,2026-08-31,24111.1,11191.1,1667,18,15.9
TIR5-003,2026-08-01,2026-08-31,24499.5,11275.1,2186,30,22.0
TIR5-004,2026-08-01,2026-08-31,22046.9,12315.9,2101,15,12.7
TIR5-005,2026-08-01,2026-08-31,15330.3,6554.2,1512,39,21.5
TIR5-006,2026-08-01,2026-08-31,11009.7,3853.4,1117,23,23.7
TIR5-007,2026-08-01,2026-08-31,13752.8,6887.3,1209,10,21.4
KAI-001,2026-08-01,2026-08-31,17529.0,9999.3,1696,8,21.2
KAI-002,2026-08-01,2026-08-31,16814.3,6797.3,1404,37,17.1
KAI-003,2026-08-01,2026-08-31,8405.2,2941.8,733,19,13.4
KAI-004,2026-08-01,2026-08-31,23144.0,13764.2,2328,20,8.5
KAI-005,2026-08-01,2026-08-31,28017.7,15685.5,2134,32,12.0
KAI-006,2026-08-01,2026-08-31,24448.0,11177.6,1647,19,25.3
KAI-007,2026-08-01,2026-08-31,24709.4,13630.7,1822,13,15.7
BAL3-001,2026-08-01,2026-08-31,34750.2,14688.9,2404,11,14.6
BAL3-002,2026-08-01,2026-08-31,15174.7,5642.6,1396,37,25.7
BAL3-003,2026-08-01,2026-08-31,14082.4,6936.5,1122,7,16.6
BAL3-004,2026-08-01,2026-08-31,25076.7,12058.2,2398,33,24.0
BAL3-005,2026-08-01,2026-08-31,24983.7,14244.7,1884,24,10.1
BAL3-006,2026-08-01,2026-08-31,27517.8,14120.0,2335,31,22.1
GOD-001,2026-08-01,2026-08-31,7392.7,2587.4,751,29,12.9
GOD-002,2026-08-01,2026-08-31,29713.7,13588.0,2060,9,10.8
GOD-003,2026-08-01,2026-08-31,25046.9,12592.4,2176,29,25.9
GOD-004,2026-08-01,2026-08-31,13809.3,5402.0,1253,32,19.1
GOD-005,2026-08-01,2026-08-31,28575.4,14819.8,2154,27,21.2
GOD-006,2026-08-01,2026-08-31,19186.8,9226.3,1637,32,15.6
SHI5-001,2026-08-01,2026-08-31,28875.5,13100.5,2419,25,23.0
SHI5-002,2026-08-01,2026-08-31,15059.3,5805.2,1145,14,22.7
SHI5-003,2026-08-01,2026-08-31,17510.9,8238.3,1208,21,24.2
SHI5-004,2026-08-01,2026-08-31,22812.7,12136.2,2270,32,15.2
SHI5-005,2026-08-01,2026-08-31,18021.7,8453.2,1838,37,9.9
SHI5-006,2026-08-01,2026-08-31,20380.4,8748.7,1999,44,16.9
REW2-001,2026-08-01,2026-08-31,28736.5,15870.6,2266,12,24.9
REW2-002,2026-08-01,2026-08-31,16644.6,8818.9,1154,25,12.9
REW2-003,2026-08-01,2026-08-31,31920.2,15967.2,2132,43,9.4
REW2-004,2026-08-01,2026-08-31,22101.8,9963.6,1808,36,18.0
REW2-005,2026-08-01,2026-08-31,16612.7,7550.6,1608,33,10.1
REW2-006,2026-08-01,2026-08-31,20208.7,13272.9,2014,9,15.1
BAS-001,2026-08-01,2026-08-31,28699.8,12053.6,2293,25,23.4
BAS-002,2026-08-01,2026-08-31,25433.0,13088.9,1724,23,17.4
BAS-003,2026-08-01,2026-08-31,11895.0,4163.2,1061,28,11.7
BAS-004,2026-08-01,2026-08-31,10362.1,3626.7,856,37,21.1
BAS-005,2026-08-01,2026-08-31,11830.5,4237.2,847,15,16.9
BAS-006,2026-08-01,2026-08-31,26556.8,12653.4,1787,32,12.9
CHH2-001,2026-08-01,2026-08-31,31039.4,16892.8,2477,7,22.6
CHH2-002,2026-08-01,2026-08-31,17450.8,8047.4,1374,21,8.1
CHH2-003,2026-08-01,2026-08-31,23516.2,11719.5,1807,12,20.3
CHH2-004,2026-08-01,2026-08-31,16297.0,6410.8,1469,42,12.7
CHH2-005,2026-08-01,2026-08-31,17720.3,9742.9,1247,9,21.3
CHH2-006,2026-08-01,2026-08-31,16058.1,8720.0,1590,17,14.7
MAN3-001,2026-08-01,2026-08-31,25067.6,11740.5,2565,9,14.0
MAN3-002,2026-08-01,2026-08-31,25830.9,14912.9,2026,18,16.2
MAN3-003,2026-08-01,2026-08-31,19348.1,7939.9,1768,37,22.2
MAN3-004,2026-08-01,2026-08-31,23348.7,14031.4,2327,16,10.2
MAN3-005,2026-08-01,2026-08-31,29318.4,13949.0,2395,43,12.1
MAN3-006,2026-08-01,2026-08-31,7375.5,2581.4,759,11,14.5
CHA5-001,2026-08-01,2026-08-31,8173.6,2860.8,823,18,21.2
CHA5-002,2026-08-01,2026-08-31,10167.3,3558.6,795,45,10.4
CHA5-003,2026-08-01,2026-08-31,29713.8,13082.7,2421,17,14.5
CHA5-004,2026-08-01,2026-08-31,23671.0,13366.9,2487,20,16.9
CHA5-005,2026-08-01,2026-08-31,5862.8,2052.0,614,21,23.2
CHA5-006,2026-08-01,2026-08-31,32197.0,16605.4,2566,28,13.9
PAL3-001,2026-08-01,2026-08-31,18610.6,8066.4,1637,19,20.7
PAL3-002,2026-08-01,2026-08-31,10518.4,5002.6,964,13,13.5
PAL3-003,2026-08-01,2026-08-31,12896.9,4513.9,933,44,20.6
PAL3-004,2026-08-01,2026-08-31,19090.5,6681.7,1369,44,18.2
PAL3-005,2026-08-01,2026-08-31,22373.8,13222.6,2199,19,14.1
PAL3-006,2026-08-01,2026-08-31,22092.6,11376.1,1797,30,13.9
LAK-001,2026-08-01,2026-08-31,12584.6,4404.6,1214,29,18.1
LAK-002,2026-08-01,2026-08-31,26135.5,11633.4,2570,44,18.8
LAK-003,2026-08-01,2026-08-31,33015.1,18823.3,2550,23,13.0
LAK-004,2026-08-01,2026-08-31,26686.7,11389.4,1817,26,20.2
LAK-005,2026-08-01,2026-08-31,17361.5,6701.6,1248,28,22.7
LAK-006,2026-08-01,2026-08-31,23972.5,11478.7,2428,25,25.9
VAL-001,2026-08-01,2026-08-31,35405.1,17213.2,2504,42,19.5
VAL-002,2026-08-01,2026-08-31,12903.7,4516.3,1031,44,21.1
VAL-003,2026-08-01,2026-08-31,9948.0,3481.8,735,13,12.8
VAL-004,2026-08-01,2026-08-31,26654.1,14131.2,2506,26,22.7
VAL-005,2026-08-01,2026-08-31,30731.3,16248.5,2380,31,18.1
VAL-006,2026-08-01,2026-08-31,27030.3,13222.2,2411,38,23.8
DAM-001,2026-08-01,2026-08-31,17373.7,7855.7,1271,36,12.9
DAM-002,2026-08-01,2026-08-31,7103.7,2486.3,600,21,17.1
DAM-003,2026-08-01,2026-08-31,24676.3,10811.5,1862,27,20.2
DAM-004,2026-08-01,2026-08-31,10595.8,3708.5,763,15,16.3
DAM-005,2026-08-01,2026-08-31,24569.4,12842.7,2084,40,8.5
DAM-006,2026-08-01,2026-08-31,15919.3,5571.8,1470,41,25.0
HAL2-001,2026-08-01,2026-08-31,17458.9,7300.6,1169,24,10.0
HAL2-002,2026-08-01,2026-08-31,17861.9,9995.7,1655,13,9.0
HAL2-003,2026-08-01,2026-08-31,14864.8,5202.7,1040,25,24.0
HAL2-004,2026-08-01,2026-08-31,13156.6,5402.5,1080,26,9.9
HAL2-005,2026-08-01,2026-08-31,21792.0,11240.8,1679,10,22.8
HAL2-006,2026-08-01,2026-08-31,14079.3,5462.2,987,27,16.2
HAB-001,2026-08-01,2026-08-31,27824.1,16585.3,2101,11,16.4
HAB-002,2026-08-01,2026-08-31,26980.2,10239.0,1826,41,19.8
HAB-003,2026-08-01,2026-08-31,21602.6,10061.9,1448,15,25.0
HAB-004,2026-08-01,2026-08-31,16499.6,8818.7,1392,8,13.2
HAB-005,2026-08-01,2026-08-31,21584.5,10976.6,1461,15,21.4
HAB-006,2026-08-01,2026-08-31,17729.9,8559.2,1417,36,9.0
KOL4-001,2026-08-01,2026-08-31,10062.7,3521.9,842,19,23.4
KOL4-002,2026-08-01,2026-08-31,8054.2,2819.0,606,12,15.6
KOL4-003,2026-08-01,2026-08-31,8930.4,3180.1,899,11,22.4
KOL4-004,2026-08-01,2026-08-31,23471.5,12788.7,2116,13,9.8
KOL4-005,2026-08-01,2026-08-31,28004.9,14651.9,2370,12,22.9
KOL4-006,2026-08-01,2026-08-31,13093.6,5090.8,1222,36,9.9
SRI3-001,2026-08-01,2026-08-31,14121.4,6007.2,1347,34,15.7
SRI3-002,2026-08-01,2026-08-31,12355.0,5469.3,1105,25,9.0
SRI3-003,2026-08-01,2026-08-31,37630.4,22056.3,2600,32,8.5
SRI3-004,2026-08-01,2026-08-31,8799.6,3079.9,681,28,21.2
SRI3-005,2026-08-01,2026-08-31,31750.9,18492.0,2122,9,19.2
SRI3-006,2026-08-01,2026-08-31,7212.5,2524.4,753,45,13.7
MAN4-001,2026-08-01,2026-08-31,28713.8,13904.8,2555,36,11.8
MAN4-002,2026-08-01,2026-08-31,13112.6,4589.4,958,39,9.1
MAN4-003,2026-08-01,2026-08-31,21270.7,10977.4,1897,13,21.9
MAN4-004,2026-08-01,2026-08-31,6182.8,2164.0,646,43,16.0
MAN4-005,2026-08-01,2026-08-31,28643.0,13948.5,2192,45,17.1
MAN4-006,2026-08-01,2026-08-31,34678.9,21378.7,2431,10,12.4
MAD4-001,2026-08-01,2026-08-31,25304.5,11936.2,1885,44,22.5
MAD4-002,2026-08-01,2026-08-31,7790.1,2846.5,785,10,8.8
MAD4-003,2026-08-01,2026-08-31,10044.7,3845.0,987,21,13.7
MAD4-004,2026-08-01,2026-08-31,17152.7,7340.5,1317,11,24.0
MAD4-005,2026-08-01,2026-08-31,14118.5,5056.5,956,19,18.7
MAD4-006,2026-08-01,2026-08-31,8695.7,3043.5,710,20,14.9
KAN4-001,2026-08-01,2026-08-31,12869.3,4504.3,1015,33,21.9
KAN4-002,2026-08-01,2026-08-31,20990.2,9855.7,2071,29,25.0
KAN4-003,2026-08-01,2026-08-31,9801.5,3656.8,757,13,13.6
KAN4-004,2026-08-01,2026-08-31,25034.3,13942.0,2005,20,14.6
DIM-001,2026-08-01,2026-08-31,8741.9,3059.7,648,19,18.1
DIM-002,2026-08-01,2026-08-31,24964.2,14824.2,1959,12,20.0
DIM-003,2026-08-01,2026-08-31,16328.6,9765.3,1628,9,21.1
DIM-004,2026-08-01,2026-08-31,9659.8,3701.8,795,6,16.1
DIM-005,2026-08-01,2026-08-31,7015.9,2455.6,621,42,8.3
DIM-006,2026-08-01,2026-08-31,32689.4,14401.2,2200,14,25.2
MAL3-001,2026-08-01,2026-08-31,29853.3,17624.4,2014,9,19.6
MAL3-002,2026-08-01,2026-08-31,26596.1,14008.3,2578,45,9.5
MAL3-003,2026-08-01,2026-08-31,17248.8,8292.7,1645,26,11.5
MAL3-004,2026-08-01,2026-08-31,24611.1,17276.4,2047,6,13.1
MAL3-005,2026-08-01,2026-08-31,9680.8,4920.0,663,33,11.7
MAL3-006,2026-08-01,2026-08-31,28768.4,15484.5,2515,19,20.6
SIW-001,2026-08-01,2026-08-31,23399.9,10999.3,2109,28,24.2
SIW-002,2026-08-01,2026-08-31,9440.5,3494.3,872,30,10.1
SIW-003,2026-08-01,2026-08-31,12460.2,4934.1,1078,25,11.6
SIW-004,2026-08-01,2026-08-31,23353.4,13979.7,2298,19,10.7
SIW-005,2026-08-01,2026-08-31,31075.5,15857.0,2367,20,13.9
SIW-006,2026-08-01,2026-08-31,12678.0,6137.9,1259,23,17.6
KAL4-001,2026-08-01,2026-08-31,20465.1,8319.5,1430,14,21.3
KAL4-002,2026-08-01,2026-08-31,30574.1,15673.0,2127,25,18.0
KAL4-003,2026-08-01,2026-08-31,10943.7,4938.9,914,15,13.2
KAL4-004,2026-08-01,2026-08-31,21983.9,11515.0,1515,41,9.1
KAL4-005,2026-08-01,2026-08-31,10119.3,3541.8,789,24,23.4
KAL4-006,2026-08-01,2026-08-31,34188.1,19313.7,2509,35,8.2
BAN2-001,2026-08-01,2026-08-31,15858.6,7364.9,1168,17,10.6
